id,hash,time,timezoneOffset,created,edited,isPublic,isTrack,distance,s,elapsedTime,elevationUp,elevationDown,elevationUpFile,elevationDownFile,altitudeSource,climbScore,percentageHilly,uphillEfficiency,downhillEfficiency,vam,kcal,pulseAvg,pulseMax,recoveryHr,maxHeartRateDropFrom,maxHeartRateDrop,vo2max,vo2maxByTime,vo2maxWithElevation,useVO2max,fitVO2maxEstimate,fitRecoveryTime,fitTrimp,fitHrvAnalysis,fitTrainingEffect,fitAnaerobicTrainingEffect,fitPerformanceCondition,fitPerformanceConditionEnd,fitFtp,fitSweatLoss,fitDeveloperSessionFields,rpe,subjectiveFeeling,trimp,cadence,gap,xPace,xGap,aerobicDecouplingPace,aerobicDecouplingPower,power,powerWithZero,airPower,isPowerCalculated,xPower,xPowerWithZero,wPrimeBalancePowerAvg,wPrimeBalancePowerMin,wPrimeBalancePaceAvg,wPrimeBalancePaceMin,staminaAvg,staminaMin,staminaPotentialAvg,staminaPotentialMin,requiredCriticalPower,requiredCriticalPace,requiredCriticalPaceVo2max,impactLoadFactorAvg,stepSpeedLossAvg,zoneDistributionPace,zoneDistributionHr,zoneDistributionPower,totalStrokes,swolf,wheelSize,poolLength,strideLength,groundcontact,groundcontactBalance,verticalOscillation,verticalRatio,avgImpactGsLeft,avgImpactGsRight,avgBrakingGsLeft,avgBrakingGsRight,avgFootstrikeTypeLeft,avgFootstrikeTypeRight,avgPronationExcursionLeft,avgPronationExcursionRight,avgLegSpringStiffness,avgFormPower,avgRespiratoryRate,avgLeftRightBalance,avgLeftTorqueEffectiveness,avgRightTorqueEffectiveness,avgLeftPedalSmoothness,avgRightPedalSmoothness,avgPlatformCenterOffsetLeft,avgPlatformCenterOffsetRight,avgLeftPowerPhaseStartAngle,avgLeftPowerPhaseEndAngle,avgLeftPowerPhasePeakStartAngle,avgLeftPowerPhasePeakEndAngle,avgRightPowerPhaseStartAngle,avgRightPowerPhaseEndAngle,avgRightPowerPhasePeakStartAngle,avgRightPowerPhasePeakEndAngle,cyclingTotalGrit,cyclingTotalGrit2,cyclingAvgFlow,jumps,percentageRiderPositionSeated,numGearChangeEvents,avgGearRatio,peakEpoc,peakEpocEstimate,temperature,windSpeed,windDeg,humidity,cloudCover,pressure,uvIndex,ozone,isNight,weatherid,weatherSource,routeName,hasTrackdata,isVirtual,splits,splitsCustom,title,partner,notes,creator,creatorDetails,deviceId,source,externalId,lock,sportid,typeid,unique_route_id,accountid,hrv_id,original_file,hrv_avgRR,hrv_rmssd,hrv_sdsd,hrv_sdnn,hrv_sdnn5min,hrv_pnn50,hrv_pnn20,hrv_percentageAnomalies,hrv_dfaA1Avg,hrv_dfaA1Min,hrv_dfaA1Max,hrv_dfaA1PAboveAet,hrv_dfaA1PBelowAnt,hrv_dfaA1PValid,hrv_dfaA1PArtifacts,hrv_estimatedAetPower,hrv_estimatedAetPowerFeasible,hrv_estimatedAetPace,hrv_estimatedAetPaceFeasible,hrv_estimatedAetHr,hrv_estimatedAetHrFeasible,race_officialDistance,race_officialTime,race_officialAscent,race_officialDescent,race_officiallyMeasured,race_name,race_placeTotal,race_placeGender,race_placeAgeclass,race_participantsTotal,race_participantsGender,race_participantsAgeclass,race_priorityLevel,race_status,race_accountid,race_activity_id,race_race_event_id,tags,climbs,equipmentIds
117500859,68be776c-d176-4f9d-a159-56298659e582,1735206315,0,1735214720,,0,0,5.02,1824,1824,23,25,145,99,4,0,0,,,,447,166,183,,182,10,35.37,30.49,35.55,1,42.33,2696,,,4.2,0.3,,,,253,,,,81,84,9.92,10.01,10,10.1,11.4,315,315,,1,319,319,,,,,,,,,,,,,,"9,51,34,4,1,1,0,0,0","0,4,16,78,2","0,0,30,69,1",,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3,8,4,205,92,76,1035,0,,0,4,4,Kislingbury,1,0,U1.609|9:33-U1.609|9:50-U1.609|9:53-U0.194|1:09,,"South Northamptonshire Running",,,3600,,451,3,17840448974,0,1094255,1228830,4664617,161408,,94635204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117796035,ef12d39d-2589-436d-9103-10efb2a2f40d,1735476342,0,1735478584,,0,0,5,1871,1871,11,8,154,121,4,0,0.07,,,,454,164,184,,184,8,34.76,29.42,34.88,1,42.04,2912,,,4.4,2,,,,256,,,,85,86,9.64,9.64,9.69,9.4,9.7,306,306,,1,309,309,,,,,,,,,,,,,,"17,49,30,4,0,0,0,0,0","1,9,12,77,1","0,2,35,63,0",,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6,8,18,250,91,50,1029,0,,0,3,4,Kislingbury,1,0,U1.609|10:19-U1.609|9:52-U1.609|9:52-U0.176|1:08,,"South Northamptonshire Running",,,3600,,451,3,17864955500,0,1094255,1228830,4664624,161408,,94901129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118835340,99f9a1c6-aa07-43da-af14-32e63503a05f,1735990440,0,1735992448,,0,0,5.02,1824,1824,20,21,112,47,4,0,0.04,,1.02,,427,138,158,,158,11,46.25,30.49,46.47,1,42.04,1872,,,3.8,,,,,175,,,,44,87,9.91,9.92,9.93,11.6,12.1,315,315,,1,317,317,,,,,,,,,,,,,,"10,37,50,3,0,0,0,0,0","1,45,53,0,0","0,0,25,75,0",,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,2,7,200,84,97,1016,1,,0,4,4,Kislingbury,1,0,U1.609|9:45-U1.609|9:38-U1.609|9:49-U0.190|1:12,,"South Northamptonshire Running",,,3600,,451,3,17912885610,0,1094255,1228830,4664617,161408,,95819179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119899629,53fcebf2-9455-4156-9760-4c64ee81d1fb,1736689462,0,1736691565,,0,0,5.07,1939,1939,25,25,62,57,4,0,0.06,,,,468,166,183,,177,9,33.18,28.68,33.38,1,41.67,2963,,,4.4,2.3,,,,215,,,,91,86,9.43,9.44,9.48,6.3,2.7,297,297,,1,300,300,,,,,,,,,,,,,,"34,52,12,2,1,0,0,0,0","1,7,18,71,4","0,1,54,44,1",,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1,3,7,171,87,,1039,1,,0,4,5,Kislingbury,1,0,U1.609|10:27-U1.609|10:26-U1.609|10:02-U0.246|1:24,,"South Northamptonshire Running",,,3600,,451,3,17983107606,0,1094255,1228830,4664617,161408,,96777222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120581935,39641b0a-703e-4581-a208-55333d053418,1737216679,0,1737218665,,0,0,5.1,1912,1912,25,25,47,48,4,0,0.1,,,,465,167,179,,179,10,33.69,29.39,33.89,1,41.55,2522,,,4.2,2,,,,214,,,,91,85,9.61,9.62,9.66,7.5,7.1,304,304,,1,307,307,,,,,,,,,,,,,,"16,62,19,2,0,0,0,0,0","1,4,15,80,0","0,0,43,57,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8,1,5,113,94,,1027,0,,0,4,5,Kislingbury,1,0,U1.609|10:00-U1.609|10:06-U1.609|10:03-U0.271|1:42,,"South Northamptonshire Running",,,3600,,451,3,18038106285,0,1094255,1228830,4664617,161408,,97395077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122049397,40e270e3-9f2e-44ca-ae0d-8b50074c70df,1738413416,0,1738431409,,0,0,5.04,1898,1898,26,29,55,57,4,0,0.04,,,,458,165,183,,179,9,34.15,29.21,34.35,1,41.28,3048,,,4.5,0.8,,,,190,,,,85,85,9.52,9.59,9.59,8.1,6.1,300,300,,1,304,304,,,,,,,,,,,,,,"21,65,10,3,1,0,0,0,0","1,4,22,60,12","0,0,45,54,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,6,15,178,84,95,1028,1,,0,4,4,Kislingbury,1,0,U1.609|10:12-U1.609|10:21-U1.609|9:55-U0.213|1:10,,"South Northamptonshire Running",,,3600,,451,3,18161703108,0,1094255,1228830,4664617,161408,,98719644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122782065,11566ca5-e794-46dd-b4ec-44286c9d2119,1739030978,0,1739047386,,0,0,5.02,1923,1923,8,8,50,226,4,0,0,,,,449,167,187,,181,17,32.79,28.6,32.86,1,41.2,2932,,,4.5,2.5,,,,215,,,,93,85,9.4,9.45,9.45,10.2,9,296,296,,1,299,299,,,,,,,,,,,,,,"26,57,14,4,0,0,0,0,0","1,6,19,60,15","0,1,55,43,0",,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5,4,13,37,91,100,1017,0,,0,4,4,Kislingbury,1,0,U1.609|10:27-U1.609|10:14-U1.609|10:16-U0.187|1:07,,"South Northamptonshire Running",,,3600,,451,3,18225714887,0,1094255,1228830,4664617,161408,,99386819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123608014,f1e03539-9fb3-447c-8ab1-15151d9ccadb,1739707685,0,1739724062,,0,0,5.01,1895,1895,20,18,64,66,4,0,0.01,,,,441,149,186,,150,12,39.61,29.04,39.83,1,41.18,2604,,,4.3,,,,,194,,,,62,85,9.54,9.52,9.57,18.6,18.1,302,302,,1,304,304,,,,,,,,,,,,,,"22,56,20,2,0,0,0,0,0","1,39,29,29,2","0,1,44,55,0",,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6,4,18,106,80,98,1022,1,,0,4,4,Kislingbury,1,0,U1.609|10:12-U1.609|10:04-U1.609|10:09-U0.182|1:10,,"South Northamptonshire Running",,,3600,,451,3,18294604179,0,1094255,1228830,4664617,161408,,100135950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125681531,817bd5ca-565c-4516-82c4-f8a456463f5c,1741436617,0,1741438653,,0,0,5.01,1900,1900,24,26,57,30,4,0,0,,,,467,162,188,,150,7,34.85,28.95,35.04,1,41.18,3746,,,4.8,,,,,189,,,,85,84,9.5,9.52,9.53,22,22.5,300,300,,1,301,301,,,,,,,,,,,,,,"22,62,15,1,0,0,0,0,0","1,10,41,20,28","0,1,49,50,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,14,18,121,63,19,1008,2,,0,2,4,Kislingbury,1,0,U1.609|9:57-U1.609|10:17-U1.609|10:12-U0.184|1:13,,"South Northamptonshire Running",,,3600,,451,3,18473056680,0,1094255,1228830,4664617,161408,,102001049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126180363,773061c7-20f1-49b6-aa28-6d76f696e269,1741796992,0,1741814841,,0,0,4.83,1844,1844,12,12,36,40,4,0,0,,,,424,155,175,,170,12,36.97,28.65,37.08,1,40.93,2454,,,4.1,,,,,239,,,,64,83,9.44,9.5,9.51,9.5,8.2,298,298,,1,301,301,,,,,,,,,,,,,,"24,60,13,3,0,0,0,0,0","1,9,43,47,0","0,1,60,39,0",,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,5,18,349,74,74,1002,0,,0,4,4,Upton,1,0,U0.081|0:31-U1.609|10:02-U1.609|10:43-U1.532|9:27,,"Northampton Running",,,3600,,451,3,18516089840,0,1094255,1228830,4664706,161408,,102448868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126326660,d3c29dec-450d-4cc3-bfca-7512bebdf472,1741943872,0,1741945924,,0,0,5.01,1865,1865,21,22,40,53,4,0,0.08,,,,439,161,177,129,173,7,36.01,29.61,36.19,1,40.81,2810,,,4.4,0.1,,,,201,,,,75,85,9.66,9.66,9.69,9.6,9.6,306,306,,1,308,308,,,,,,,,,,,,,,"13,57,29,1,0,0,0,0,0","2,4,29,66,0","0,1,34,64,0",,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1,3,7,20,87,80,1011,2,,0,4,4,Kislingbury,1,0,U1.609|10:00-U1.609|9:59-U1.609|9:57-U0.181|1:10,,"South Northamptonshire Running",,,3600,,451,3,18528315471,0,1094255,1228830,4664620,161408,,102583839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126704726,09954713-5793-4baa-a0e0-7ee24c2f7766,1742233101,0,1742235303,,0,0,5.02,1894,1894,22,21,44,41,4,0,0.08,,,,440,155,170,126,166,11,37.52,29.13,37.73,1,40.77,2619,,,4.3,,,,,247,,,,70,85,9.56,9.6,9.63,9,9.7,302,302,,1,306,306,,,,,,,,,,,,,,"19,64,15,1,0,0,0,0,0","2,5,53,40,0","0,1,43,56,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1,7,18,90,66,76,1028,0,,0,4,4,Kislingbury,1,0,U1.609|10:02-U1.609|10:08-U1.609|10:07-U0.194|1:16,,"South Northamptonshire Running",,,3600,,451,3,18559064330,0,1094255,1228830,4664617,161408,,102917611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127061520,6c051d0e-1c3d-4c19-b258-77395931a10f,1742492134,0,1742494258,,0,0,5.02,1839,1839,14,12,43,48,4,0,0.13,,,,442,162,183,125,177,12,36.38,30.19,36.53,1,40.58,3289,,,4.6,0.7,,,,349,,,,81,84,9.84,9.82,9.86,11.2,10.8,313,313,,1,315,315,,,,,,,,,,,,,,"10,46,41,3,0,0,0,0,0","1,16,7,74,2","0,1,24,75,0",,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7,14,10,109,68,10,1017,0,,0,2,4,Kislingbury,1,0,U1.609|9:53-U1.609|9:55-U1.609|9:41-U0.190|1:10,,"South Northamptonshire Running",,,3600,,451,3,18588316421,0,1094255,1228830,4664617,161408,,103239847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127256826,aee38b81-c548-4fcf-99cb-71e7ef262b71,1742645983,0,1742654198,,0,0,5.06,1959,1959,18,20,56,52,4,0,0.05,,,,465,157,187,,180,25,35.64,28.25,35.78,1,40.49,2931,,,4.5,,,,,309,,,,78,81,9.29,9.73,9.71,27.8,26.4,293,293,,1,311,311,,,,,,,,,,,,,,"28,30,39,2,0,0,0,0,0","2,23,14,56,6","0,12,31,56,1",,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2,14,14,115,77,99,1000,2,,0,4,4,Kislingbury,1,0,U1.609|9:35-U1.609|9:35-U1.609|11:37-U0.228|1:52,,"South Northamptonshire Running",,,3600,,451,3,18605085647,0,1094255,1228830,4664617,161408,,103417669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127499751,dd593118-00e6-4b47-a7fe-e05e95340283,1742838153,0,1742840111,,0,0,5.08,1884,1884,20,20,66,65,4,0,0.06,,,,443,158,181,,171,6,37.24,29.76,37.42,1,40.58,2448,,,4.2,0.6,,,,300,,,,75,84,9.73,9.76,9.81,9.2,6.8,308,308,,1,313,313,,,,,,,,,,,,,,"10,66,19,4,1,0,0,0,0","1,5,30,63,0","0,2,35,63,1",,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,12,4,287,65,2,1019,0,,0,2,4,Kislingbury,1,0,U1.609|9:58-U1.609|10:02-U1.609|9:56-U0.255|1:28,,"South Northamptonshire Running",,,3600,,451,3,18625428428,0,1094255,1228830,4664617,161408,,103631450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127627494,2f99ac82-b958-407a-9761-b030d64c49fc,1742923846,0,1742925773,,0,0,5.02,1812,1812,23,25,99,59,4,0,0.05,,,,444,161,177,,177,8,37.41,30.73,37.61,1,40.56,2747,,,4.4,0.4,,,,196,,,,77,85,9.96,9.96,9.98,12.4,12.3,317,317,,1,319,319,,,,,,,,,,,,,,"6,40,49,4,0,0,0,0,0","1,10,17,73,0","0,1,17,83,0",,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.8,12,16,317,72,97,1023,0,,0,4,4,Kislingbury,1,0,U1.609|9:44-U1.609|9:35-U1.609|9:42-U0.188|1:11,,"South Northamptonshire Running",,,3600,,451,3,18635094573,0,1094255,1228830,4664617,161408,,103744778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128019608,11dff8c6-ced5-413c-aae2-39d200965716,1743181236,0,1743183232,,0,0,5.05,1837,1837,17,14,42,93,4,0,0.01,,,,432,160,175,,167,8,37.41,30.46,37.6,1,40.72,2160,,,4,0.3,,,,296,,,,63,84,9.9,9.92,9.97,9.3,9.6,316,316,,1,320,320,,,,,,,,,,,,,,"10,40,44,6,0,0,0,0,0","0,6,30,64,0","0,2,25,73,1",,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,10,20,300,55,53,1012,0,,0,3,4,Kislingbury,1,0,U1.609|9:50-U1.609|9:35-U1.609|9:56-U0.218|1:16,,"South Northamptonshire Running",,,3600,,451,3,18663566967,0,1094255,1228830,4664617,161408,,104098112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128252756,e16272e5-0817-4999-ad56-e242bf0d41ce,1743337659,60,1743336952,,0,0,5.11,2009,2009,23,24,63,62,4,0,0.06,,,,448,150,164,,161,20,37.4,27.75,37.6,1,40.85,1584,,,3.6,,,,,303,,,,61,83,9.16,9.16,9.18,7.7,7.1,287,287,,1,288,288,,,,,,,,,,,,,,"57,34,6,2,0,0,0,0,0","1,10,81,8,0","0,1,74,25,0",,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,13,30,299,59,32,1021,4,,0,11,4,Kislingbury,1,0,U1.609|10:35-U1.609|10:36-U1.609|10:29-U0.278|1:48,,"South Northamptonshire Running",,,3600,,451,3,18679768411,0,1094255,1228830,4664617,161408,,104305321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128652609,212e54c6-c001-417a-ae15-3de284073d90,1743527694,60,1743526124,,0,0,5.03,1881,1881,23,25,88,107,4,0,0.04,,,,437,156,171,,162,7,37.57,29.45,37.76,1,40.97,1872,,,3.8,,,,,295,,,,72,84,9.62,9.65,9.67,10.7,10.6,304,304,,1,307,307,,,,,,,,,,,,,,"19,58,20,3,0,0,0,0,0","1,8,43,48,0","0,0,44,56,0",,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,14,24,93,50,0,1024,1,,0,2,4,Kislingbury,1,0,U1.609|10:04-U1.609|10:05-U1.609|9:57-U0.204|1:16,,"South Northamptonshire Running",,,3600,,451,3,18700962715,0,1094255,1228830,4664617,161408,,104675884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128937406,d45bf087-16bf-4260-9f21-e4474a3c0bf8,1743702440,60,1743700801,,0,0,5.07,1828,1828,24,24,100,87,4,0,0.06,,,,444,164,183,,175,9,36.4,30.79,36.62,1,41.01,2304,,,4.1,0.8,,,,351,,,,76,84,10,9.99,10.02,4.4,3.5,319,319,,1,321,321,,,,,,,,,,,,,,"8,37,44,11,0,0,0,0,0","2,3,18,74,4","0,2,19,79,0",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,16,21,100,54,80,1019,0,,0,4,4,Kislingbury,1,0,U1.609|10:05-U1.609|9:41-U1.609|9:22-U0.239|1:20,,"South Northamptonshire Running",,,3600,,451,3,18721304671,0,1094255,1228830,4664617,161408,,104936626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129140391,f24768ff-033b-4d87-98e3-ec4490572d27,1743855925,60,1743854521,,0,0,5.02,1767,1767,22,24,59,67,4,0,0.04,,,,432,164,181,140,175,6,37.5,31.67,37.69,1,41.1,2160,,,4,0.3,,,,291,,,,80,85,10.21,10.21,10.23,10.6,10.8,327,327,,1,329,329,,,,,,,,,,,,,,"7,15,65,11,2,0,0,0,0","1,7,16,76,1","0,1,12,88,0",,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9,15,25,59,54,7,1022,4,,0,11,4,Kislingbury,1,0,U1.609|9:35-U1.609|9:19-U1.609|9:28-U0.191|1:06,,"South Northamptonshire Running",,,3600,,451,3,18737557594,0,1094255,1228830,4664617,161408,,105122754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129418889,866b0996-dc95-4f62-ba0d-46c5017e2a9b,1744046531,60,1744044871,,0,0,5.07,1865,1865,26,26,91,98,4,0,0.05,,,,441,152,169,,137,6,39.84,30.06,40.1,1,41.21,1728,,,3.7,,,,,190,,,,66,83,9.78,9.81,9.85,8.3,7.7,311,311,,1,314,314,,,,,,,,,,,,,,"12,50,34,2,1,0,0,0,0","1,16,57,26,0","0,1,33,66,0",,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8,14,12,70,47,0,1026,0,,0,2,4,Kislingbury,1,0,U1.609|9:59-U1.609|10:03-U1.609|9:39-U0.237|1:24,,"South Northamptonshire Running",,,3600,,451,3,18759298795,0,1094255,1228830,4664617,161408,,105377558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129550105,c3421351-8dee-4687-8408-ac02c766f07d,1744133842,60,1744131350,,0,0,1.62,540,540,0,5,41,31,4,0,0,,,,124,154,177,,176,15,44.15,30.91,43.98,1,41.27,1010,,,2.4,2.3,,,,83,,,,20,84,10.7,11.18,11.1,17.7,13.1,346,346,,1,364,364,,,,,,,,,,,,,,"32,7,4,12,43,1,0,0,0","2,23,26,49,0","0,1,39,18,42",,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,14,9,48,48,5,1026,0,,0,2,4,Kislingbury,1,0,U0.309|2:00-U1.034|5:00-U0.275|2:00,,"South Northamptonshire - Benchmark Run",,,3600,,451,3,18769351857,0,1094255,1228830,4664672,161408,,105493752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129550116,ec77ac7d-b29f-4c65-b8d2-79c65035a3f4,1744134486,60,1744131357,,0,0,0.96,371,371,8,4,24,19,4,0.8,0.57,1.13,,,85,152,164,,,,37.48,24.59,38.06,1,41.28,990,,,2,,,,,56,,,,12,83,9.49,9.45,9.62,-1.6,-4.1,302,302,,1,308,308,,,,,,,,,,,,,,"31,47,22,0,0,0,0,0,0","0,13,78,9,0","0,3,52,45,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,14,9,48,48,5,1026,0,,0,2,4,Kislingbury,1,0,,,"Northampton Running",,,3600,,451,3,18769353208,0,1094255,1228830,4664680,161408,,105493761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129846384,c19200b7-7605-4737-a67c-3478e92fc73c,1744356898,60,1744355561,,0,0,5.52,2125,2125,21,21,53,51,4,0,0.06,,,,485,151,168,,165,19,38.02,28.6,38.2,1,41.58,1584,,,3.6,,,,,214,,,,70,83,9.36,9.41,9.45,9.4,7.6,295,295,,1,300,300,,,,,,,,,,,,,,"19,67,13,1,0,0,0,0,0","1,11,74,14,0","2,2,47,49,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,6,9,292,81,16,1024,0,,0,2,4,Kislingbury,1,0,U0.738|5:00-U1.609|10:03-U1.597|9:57-U1.552|10:00-U0.025|0:25,,"South Northamptonshire - Easy Run",,,3600,,451,3,18794037890,0,1094255,1228830,4664650,161408,,105762497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130044562,5b650784-9132-4ab9-a518-fd0ea527f531,1744529809,60,1744529151,,0,0,7.26,2763,2763,19,16,51,116,4,0,0.01,,,,621,146,161,,161,6,40.46,29.52,40.61,1,41.71,1872,,,3.8,,,,,338,,,,80,84,9.48,9.92,9.99,7.5,21.1,299,299,,1,331,331,,,,,,,,,,,,,,"25,67,8,1,0,0,0,0,0","1,23,76,0,0","0,0,55,45,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,9,15,256,85,32,1002,0,,0,2,4,Kislingbury,1,0,U1.577|10:00-U1.609|10:21-U1.609|10:11-U1.500|9:28-U0.966|6:03,,"South Northamptonshire - Long Easy Run",,,3600,,451,3,18812548755,0,1094255,1228830,4664647,161408,,105942854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130203740,714f394a-1968-42ba-a0be-57cf4d68e641,1744635770,60,1744635326,,0,0,5.88,2400,2400,4,9,54,88,4,0,0,,,,533,149,163,,158,32,36.04,26.74,36.04,1,41.78,1396,,,3.4,,,,,361,,,,79,82,8.8,9.16,9.14,7.5,2.5,275,275,,1,288,288,,,,,,,,,,,,,,"34,51,15,1,0,0,0,0,0","1,15,79,5,0","6,5,46,43,0",,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,13,26,182,57,96,1004,2,,0,11,4,Kislingbury,1,0,U0.755|5:00-U1.609|10:51-U1.235|9:09-U1.493|10:00-U0.783|5:00,,"South Northamptonshire - Easy Run",,,3600,,451,3,18824867463,0,1094255,1228830,4664735,161408,,106085672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130203746,13c744e9-2746-463c-a9a7-305ab7c43ba9,1744638265,60,1744635336,,0,0,1.03,427,427,9,4,4,11,4,0,0,1.14,,,91,146,160,,150,34,36.39,22.85,37,1,41.78,1379,,,2,,,,,62,,,,13,78,8.79,9.16,9.29,-21.9,-18,277,277,,1,297,297,,,,,,,,,,,,,,"56,18,17,9,0,0,0,0,0","0,25,75,0,0","0,18,40,42,0",,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,13,26,182,57,96,1004,2,,0,11,4,Kislingbury,1,0,,,"Northampton Running",,,3600,,451,3,18824868837,0,1094255,1228830,4664680,161408,,106085677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130471291,44cc0fa4-223c-4cfb-8a22-d3c64878ebf1,1744827415,60,1744825631,,0,0,4.37,1620,1623,21,20,52,133,4,0,0.1,,,,360,150,177,,175,15,40.23,29.52,40.48,1,41.78,1396,,,3.4,1,,,,203,,,,59,82,9.72,9.87,9.91,16.7,15.4,309,309,,1,319,319,,,,,,,,,,,,,,"31,33,12,21,3,1,0,0,0","4,25,16,55,0","1,3,38,56,3",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,12,26,226,52,13,1006,0,,0,11,4,Kislingbury,1,0,U1.486|10:00-U1.609|8:52-U0.221|1:08-U0.028|0:10-U1.029|6:50,,"South Northamptonshire - Steady State Run",,,3600,,451,3,18847281283,0,1094255,1228830,4664626,161408,,106326180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
